"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"138" 10.93310697 9 26 2 0 0 0.000239059 38.008636 -121.355224
"139" 11.34568955 14 37 3 0 0 0.030195499 37.959856 -121.304256
"140" 11.1844214 12 35 3 1 0 0.047203893 38.033716 -121.313984
"141" 11.6784399 14 72 3 1 0 0.036985573 37.974852 -121.302664
"142" 12.56024446 30 25 5 1 0 0.010063718 37.996064 -121.360976
"143" 11.59910316 12 31 3 0 0 0.04899411 38.029296 -121.3104
"144" 11.53076538 15 17 3 1 0 0.017016946 38.03118 -121.345296
"145" 11.00209984 9 44 3 1 0 0.01594125 37.980164 -121.327168
"146" 11.60823564 18 21 3 0 0 0.018441402 37.995684 -121.33036
"147" 12.03765399 21 21 4 1 0 0.010671918 37.992144 -121.337328
"148" 11.15625052 10 52 2 0 0 0.011686332 37.969376 -121.32764
"149" 12.71889627 32 16 4 0 0 0.110029796 38.043904 -121.250672
"150" 12.78689064 32 19 5 0 0 0.013962082 38.01462 -121.342304
"151" 11.35040654 12 76 2 1 0 0.028757973 37.965676 -121.307992
"152" 11.22524339 10 38 3 0 0 0.04805729 38.033992 -121.313176
"153" 11.0611546 10 18 2 0 0 0.057447905 38.025732 -121.300016
"154" 11.87059991 16 7 3 1 0 0.011367541 37.974084 -121.354064
"155" 11.60823564 13 92 3 0 0 0.036764412 37.962032 -121.298056
"156" 11.46163217 15 46 4 1 0 0.004499736 37.967612 -121.334656
"157" 11.75978554 18 9 4 0 0 0.053287997 38.030244 -121.306168
"158" 11.48246626 12 9 3 0 0 0.075805057 38.02732 -121.280992
"159" 11.69483027 14 29 3 1 0 0.024637863 38.019332 -121.332672
"160" 12.5776362 24 38 4 0 0 0.00119495 37.960944 -121.338224
"161" 10.98529272 8 73 2 1 0 0.046105953 37.97618 -121.293416
"162" 12.14950229 23 20 4 1 0 0.011684918 37.995412 -121.33748
"163" 11.27720313 11 19 4 1 0 0.074451574 38.032912 -121.284552
"164" 11.2515607 11 21 3 0 0 0.072297009 38.0323 -121.286624
"165" 11.9511804 22 50 3 1 0 0.027177467 37.969292 -121.311048
"166" 12.34561717 27 20 6 0 0 0.010104791 37.995176 -121.33908
"167" 11.26318123 11 26 2 0 0 0.083257198 37.976612 -121.253864
"168" 11.87059991 23 15 5 1 0 0.014899385 38.040136 -121.350944
"169" 12.11724143 23 58 3 0 0 0.038520592 37.9764 -121.301608
"170" 11.71993963 15 9 3 1 0 0.008604293 38.03196 -121.354584
"171" 11.30220443 9 51 2 0 0 0.022405669 37.970464 -121.316592
"172" 11.95053503 21 22 4 1 0 0.019060396 37.994196 -121.329136
"173" 11.99535161 20 42 4 1 0 0.019199479 38.017348 -121.337736
"174" 11.80185676 13 22 3 1 0 0.007500077 38.011192 -121.363952
"175" 11.96081129 18 38 3 0 0 0.040588079 38.001112 -121.308736
"176" 11.75978554 14 58 2 1 0 0.031743485 37.971772 -121.307104
"177" 12.20607265 19 19 3 0 0 0.015025363 37.989852 -121.331808
"178" 11.9316358 19 39 4 0 0 0.01938167 38.007892 -121.333968
"179" 11.49272276 11 14 3 0 0 0.067617565 38.027128 -121.289672
"180" 11.60823564 14 35 3 1 0 0.108456842 38.045636 -121.253008
"181" 11.97665948 19 19 3 1 0 0.00307021 37.98206 -121.348208
"182" 11.37939407 13 47 3 1 0 0.007335991 37.969844 -121.348152
"183" 11.69107165 13 36 3 1 0 0.013549454 38.017708 -121.343912
"184" 11.86076146 17 20 3 0 0 0.016240591 37.992316 -121.33144
"185" 11.30220443 12 36 3 0 0 0.04803484 37.996668 -121.299096
"186" 11.28978191 12 10 3 0 0 0.068450512 38.01964 -121.285952
"187" 11.66992921 15 12 3 1 0 0.006924915 38.040716 -121.359688
"188" 11.40700924 11 52 3 0 0 0.050306279 37.9891 -121.293808
"189" 11.45635511 13 48 3 0 0 0.031803836 38.02108 -121.325672
"190" 11.72399644 14 9 3 0 1 0.068120444 38.012228 -121.283504
"191" 11.7905572 15 41 3 1 0 0.010272015 38.003948 -121.342216
"192" 11.85103921 16 17 3 0 0 0.01472278 37.983788 -121.32984
"193" 11.56279124 13 10 3 1 0 0.065232873 38.0095 -121.28556
"194" 11.75978554 13 5 3 1 0 0.032991509 38.046648 -121.334064
"195" 11.36210258 8 36 2 0 0 0.037484969 37.98522 -121.306048
"196" 11.40700924 11.54 17 3 0 0 0.070914143 38.025424 -121.285504
