"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"734" 11.68687877 14.16 62 3 1 0 0.036941603 37.975892 -121.303104
"735" 11.73606902 16.42 24 3 0 0 0.032321337 38.030356 -121.328624
"736" 11.58524613 16.24 39 2 0 0 0.043521861 38.001028 -121.305568
"737" 11.28978191 11.2 75 2 1 0 0.01510644 37.958664 -121.319936
"738" 11.71095632 16.44 21 3 0 0 0.03819011 38.029768 -121.322128
"739" 11.46163217 12.01 52 3 0 0 0.017943868 37.970904 -121.321528
"740" 11.15625052 10.54 42 3 1 0 0.077188129 37.957368 -121.25308
"741" 11.51242534 12.29 51 3 0 0 0.012945288 37.974356 -121.328176
"742" 11.16542261 7.12 63 2 1 1 0.073842925 37.983556 -121.266552
"743" 11.96718074 22.38 18 4 0 0 0.017326357 38.03214 -121.345328
"744" 11.72803684 12.35 43 4 0 0 0.020282314 38.01876 -121.337112
"745" 11.76756768 16.01 39 4 0 0 0.044839651 37.999548 -121.3036
"746" 11.20504069 9.6 24 3 1 0 0.052637379 38.013224 -121.300432
"747" 11.62625415 15.63 8 3 0 0 0.053889541 38.028876 -121.305008
"748" 11.27720313 11.39 48 2 1 0 0.010726269 37.977076 -121.331576
"749" 11.55214618 17 40 4 1 1 0.028386487 37.98334 -121.315064
"750" 12.04325956 20.83 51 4 0 0 0.027129979 38.023016 -121.3314
"751" 11.99380721 18.64 60 3 1 0 0.03504465 37.975416 -121.304952
"752" 12.00456827 18.67 13 3 0 0 0.012418235 38.039828 -121.35348
"753" 11.73206099 11.88 15 2 1 0 0.000334345 37.996532 -121.350752
"754" 11.82114519 16.78 68 3 0 0 0.038721819 37.979912 -121.30272
"755" 11.47210347 15.45 23 3 0 0 0.008833213 38.024224 -121.351416
"756" 11.35040654 14.58 19 3 0 1 0.056096008 38.028788 -121.302616
"757" 11.68266824 11.21 52 2 0 0 0.026654551 37.968596 -121.311344
"758" 11.70354582 13.45 44 3 1 0 0.015522724 38.006756 -121.337664
"759" 11.54151292 17.97 50 3 1 1 0.018834649 37.977764 -121.323168
"760" 11.6784399 16.53 37 3 0 0 0.010026576 38.01892 -121.348136
"761" 11.13458902 9.71 79 2 0 0 0.047335492 37.97788 -121.292744
"762" 11.73606902 12.78 43 3 0 0 0.021393117 38.019616 -121.336248
"763" 11.62625415 15.51 21 3 0 0 0.036516801 38.037652 -121.326896
"764" 11.58058411 16.08 37 3 0 0 0.048034978 38.000712 -121.300624
"765" 12.04355372 26.78 9 5 0 0 0.053666105 38.030488 -121.305856
"766" 11.27657002 8.16 64 2 1 0 0.019303938 37.968972 -121.319344
"767" 11.38509209 9.48 48 2 0 0 0.012531108 37.977736 -121.329896
"768" 11.5228758 10 39 3 0 1 0.014481307 38.019328 -121.343528
"769" 11.15625052 10.82 49 2 0 0 0.076684354 37.963776 -121.25604
"770" 11.8493977 23.89 30 5 1 1 0.033184184 38.026848 -121.326376
"771" 11.66992921 13.53 62 2 1 1 0.034120935 37.97022 -121.303976
"772" 12.10071213 22.69 11 4 0 1 0.009679093 38.039764 -121.356384
"773" 11.7905572 11.67 70 2 1 1 0.033384446 37.969936 -121.304656
"774" 11.86358234 14.03 61 2 0 0 0.035101277 37.975428 -121.304896
"775" 11.35627165 12.31 24 3 0 0 0.069370951 38.0323 -121.289752
"776" 11.53272809 9.02 15 2 1 1 0.002976132 38.018888 -121.362024
"777" 11.91170158 15.7 28 3 1 0 0.000122288 38.000244 -121.351928
"778" 11.43171541 14.05 25 3 1 1 0.003511186 38.007784 -121.3584
"779" 11.58524613 14.44 9 3 1 0 0.074973213 38.024628 -121.280864
"780" 11.8913619 18.66 19 4 0 0 0.020247241 38.038032 -121.344432
"781" 11.92171836 19.02 62 3 0 0 0.033601572 38.023096 -121.324512
"782" 11.41861479 11.03 42 3 0 1 0.007042099 37.969808 -121.332768
"783" 11.58058411 15.6 17 3 1 1 0.015914247 38.030728 -121.346304
"784" 11.70354582 14.14 34 3 0 0 0.011031369 38.015496 -121.345768
"785" 11.50287513 12.04 27 3 1 1 0.001255749 38.007644 -121.355936
"786" 11.77528973 18.32 24 4 0 0 0.037807657 38.03364 -121.324
"787" 11.25544923 9.57 46 2 1 1 0.018076744 38.003036 -121.333528
"788" 12.27839331 20.64 17 3 0 1 0.012740716 37.996684 -121.336832
"789" 11.65355659 14.39 23 3 0 0 0.012374299 38.025604 -121.348152
"790" 11.15610765 9.96 48 2 1 1 0.005079588 37.960276 -121.331264
"791" 11.69524702 13 62 2 0 1 0.027804634 37.970664 -121.310896
"792" 11.86358234 18 9 4 0 0 0.053441875 38.029028 -121.305544
"793" 11.38452375 9.57 46 2 1 0 0.017868102 38.00198 -121.333352
"794" 11.71177632 15.06 40 3 1 1 0.024642794 38.017864 -121.332112
"795" 11.6784399 15.99 74 2 1 1 0.032891516 37.969997 -121.305206
"796" 12.95984445 34.47 19 3 1 0 0.009484142 37.991536 -121.338368
"797" 11.9511804 16.76 35 3 0 0 0.000597613 38.003572 -121.352416
"798" 11.62580762 13.19 37 3 0 0 0.046461162 38.000388 -121.302184
"799" 11.81303006 12.17 5 3 0 0 0.004802767 37.990348 -121.353192
"800" 11.4295982 12.15 21 3 1 0 0.072100575 38.029352 -121.28572
"801" 11.00209984 10.14 48 3 1 1 0.042999118 37.987376 -121.300968
"802" 12.1281111 23 22 4 0 0 0.018595004 37.99506 -121.32996
"803" 11.88379913 22.93 20 4 0 0 0.018260245 38.032432 -121.34444
"804" 11.74403719 13.19 6 3 0 0 0.052656967 38.031084 -121.30716
"805" 12.34147728 21.4 38 3 0 0 0.004349893 38.004004 -121.348568
"806" 11.62625415 16.01 38 3 1 1 0.011382853 37.965276 -121.350752
"807" 11.38361373 10.23 48 3 0 0 0.000808496 37.970188 -121.341304
"808" 11.81303006 15.57 39 3 0 0 0.014984083 38.020708 -121.343512
"809" 11.93147131 17.66 8 3 1 1 0.000595302 38.04108 -121.366592
"810" 11.27720313 11.93 45 2 1 1 0.058782524 37.986404 -121.283728
"811" 11.8913619 19 41 3 0 1 0.018149165 38.020368 -121.34
"812" 11.43496392 9.9 75 2 0 1 0.034504595 37.967664 -121.3026
"813" 11.51242534 11.04 47 3 0 1 0.042878278 38.006236 -121.308224
"814" 11.88793137 16.4 3 4 0 1 0.069109131 38.009944 -121.281584
"815" 11.86182022 21.86 9 4 1 1 0.006949158 38.029056 -121.355256
"816" 12.18586994 17.75 35 3 0 1 0.106898303 38.039004 -121.252168
"817" 11.73606902 13.28 19 3 0 1 0.007478454 37.980908 -121.336496
"818" 12.15451616 23.05 25 3 0 0 0.000800875 38.002008 -121.35332
"819" 11.81672692 20.13 24 4 0 0 0.008392237 38.02738 -121.35308
"820" 12.27839331 21.71 24 2 0 0 0.043285837 38.052652 -121.325328
"821" 11.31447453 11.63 50 3 0 0 0.010176419 37.972112 -121.330288
"822" 12.57418197 28.41 27 4 0 1 0.007677026 37.995512 -121.358216
