"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"1044" 11.51292546 11 29 3 0 0 0.042587662 38.006176 -121.308512
"1045" 11.8313792 16.98 20 3 1 0 0.014565937 38.035636 -121.3496
"1046" 11.79433792 17.6 12 3 0 1 0.008400307 38.041312 -121.358336
"1047" 11.50287513 14.05 13 3 1 1 0.05621471 38.00844 -121.2948
"1048" 11.84581988 19.04 20 4 1 0 0.031975992 38.031856 -121.32956
"1049" 11.86358234 15.86 37 3 0 1 0.006373375 38.002488 -121.345832
"1050" 11.71953305 13.52 3 3 0 1 0.064155591 38.006156 -121.285448
"1051" 11.8277362 15.03 9 3 0 1 0.014422474 38.032732 -121.348656
"1052" 11.97665948 16.39 51 2 0 1 0.041322775 37.978336 -121.299344
"1053" 12.69771545 29 1 5 0 0 0.028661903 38.010265 -121.324944
"1054" 11.75194237 16.87 22 3 0 1 0.004690721 38.02652 -121.356712
"1055" 11.78676213 13.62 12 3 1 1 0.008985539 38.041528 -121.357792
"1056" 12.28534583 22.08 8 4 1 0 0.010498521 37.988144 -121.358448
"1057" 11.51292546 11.65 30 3 1 1 0.047160199 38.024616 -121.310592
"1058" 11.65702581 14.58 40 3 0 0 0.020657042 37.971572 -121.31888
"1059" 12.08953883 21.58 5 4 1 1 0.023959 38.052936 -121.346096
"1060" 12.27839331 26.9 9 3 0 0 0.000240162 38.03582 -121.364984
"1061" 11.77528973 18.32 69 3 0 1 0.026811809 37.965336 -121.309944
"1062" 12.42319812 23 5 4 0 1 0.010170763 37.9914 -121.359328
"1063" 11.41310513 8.52 50 2 1 1 0.040250837 37.984788 -121.302928
"1064" 11.56171563 12.29 24 3 0 1 0.049514232 38.026004 -121.3086
"1065" 12.1388639 19.28 79 3 0 1 0.025696488 37.962456 -121.310048
"1066" 12.12757042 20.65 69 4 0 0 0.040570284 37.971592 -121.2976
"1067" 11.40756495 12.1 36 3 1 1 0.040061611 38.025832 -121.31864
"1068" 12.02574909 19.41 44 2 0 1 0.02472394 38.01604 -121.331336
"1069" 12.03469103 16.91 4 3 0 1 0.030080936 38.045972 -121.33692
"1070" 11.69441334 15.35 15 3 1 1 0.006400344 38.03576 -121.358376
"1071" 11.69107165 15.54 40 3 1 0 0.044776852 38.001064 -121.30424
"1072" 11.35040654 10.5 41 3 0 1 0.047838371 38.035024 -121.3138
"1073" 11.3009691 10.77 93 2 1 1 0.042389435 37.969752 -121.29496
"1074" 11.42954386 10.63 42 3 0 1 0.03562871 37.991168 -121.31028
"1075" 11.6307085 10.4 27 3 0 1 0.035615122 38.0264 -121.323608
"1076" 11.51242534 10.14 48 3 0 0 3.67e-05 37.971948 -121.341144
"1077" 12.10625231 16.33 7 3 0 1 0.009529215 37.990124 -121.35816
"1078" 11.08214255 9.93 56 2 0 1 0.02384592 37.973988 -121.316384
"1079" 11.79810441 16.9 5 4 0 1 0.061174631 37.996368 -121.284936
"1080" 11.2515607 8.32 76 2 0 0 0.02464176 37.957588 -121.309336
"1081" 11.72803684 16.52 30 4 1 1 0.039909044 38.017292 -121.315576
"1082" 11.15625052 8.04 52 2 0 1 0.049487126 37.986952 -121.293872
"1083" 11.62177987 15.98 70 2 1 1 0.029141219 37.965744 -121.307608
"1084" 11.69524702 15.33 9 3 1 0 0.06116394 38.00976 -121.290008
"1085" 11.8493977 18.36 23 3 0 1 0.039598012 38.035 -121.3226
"1086" 11.63425775 15.14 30 3 0 1 0.034381686 38.02742 -121.325312
"1087" 11.6307085 11.29 47 3 0 1 0.022642417 38.007124 -121.330192
"1088" 11.92337811 22.26 20 4 0 0 0.029913126 38.042364 -121.335736
"1089" 12.05524976 21.84 84 3 0 1 0.026969653 37.963856 -121.309216
"1090" 11.38281678 11.36 19 3 1 1 0.076590516 38.033628 -121.282536
"1091" 11.45635511 9.62 48 3 0 1 0.005711273 37.970312 -121.346592
"1092" 11.81303006 16.34 10 3 0 0 0.054743353 38.032604 -121.305504
"1093" 11.44571672 11.58 20 3 0 0 0.071782232 38.023688 -121.28392
"1094" 11.81303006 15.33 5 4 1 0 0.052618067 38.031228 -121.307256
"1095" 11.65268741 14.01 14 3 0 1 0.065400545 38.005592 -121.283904
"1096" 11.36210258 8.98 48 2 0 1 0.022137814 38.00576 -121.330216
