"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"412" 11.7829526 14 6 3 0 0 0.014610838 38.054732 -121.356768
"413" 11.73566894 15 9 3 1 0 0.014453822 38.032736 -121.348624
"414" 11.66134547 14 82 2 0 0 0.035331266 37.971908 -121.30332
"415" 12.4292162 21 50 3 0 0 0.029891399 37.968332 -121.307784
"416" 12.09514108 16 2 3 0 0 0.008592533 37.9918 -121.357792
"417" 11.14186178 9 46 2 0 0 0.010133829 37.967264 -121.350168
"418" 11.27720313 11 33 3 1 0 0.042077438 38.031196 -121.318512
"419" 11.98292909 18 22 3 0 0 0.021204098 37.991644 -121.32588
"420" 11.46845097 11 72 2 0 0 0.018610212 37.960256 -121.316792
"421" 11.76756768 16 43 3 0 0 0.024334176 38.025184 -121.335208
"422" 11.28978191 13 52 3 1 0 0.060998785 37.973112 -121.276336
"423" 12.44901882 25 20 4 0 1 0.109002277 38.044448 -121.251976
"424" 11.88449592 22 20 4 0 0 0.02047892 38.033056 -121.342304
"425" 11.32357929 11 45 3 1 0 0.012642671 38.002652 -121.339192
"426" 11.9316358 25 69 3 0 0 0.028723901 38.02056 -121.328768
"427" 11.12726298 10 17 2 0 0 0.048869511 37.995028 -121.297584
"428" 10.91326863 8 57 2 0 1 0.050430533 37.980708 -121.290504
"429" 11.0806029 10 20 3 1 0 0.075049152 37.986672 -121.26644
"430" 12.23027733 19 21 3 0 0 0.009273258 38.0077 -121.364528
"431" 12.1278408 20 49 3 0 0 0.104380356 38.027816 -121.250632
"432" 12.31043266 21 26 4 0 0 0.105938067 38.0423 -121.25444
"433" 11.66134547 14 39 3 0 0 0.018776402 38.007704 -121.334544
"434" 11.90496755 21 19 4 0 0 0.036522353 38.040928 -121.328128
"435" 11.69524702 14 19 3 0 0 0.007005406 38.03292 -121.356656
"436" 11.44838694 12 26 3 0 0 0.049961037 38.027268 -121.3086
"437" 11.67801608 15 18 3 1 0 0.040782857 38.019764 -121.315576
"438" 11.13458902 11 48 2 0 0 0.07398494 37.956584 -121.256208
"439" 11.45105006 10 48 3 0 0 0.039258529 37.983124 -121.30336
"440" 12.05641187 26 9 4 1 0 0.000102631 38.034076 -121.364472
"441" 11.83500896 18 6 3 0 1 0.017914348 38.021228 -121.340576
"442" 10.97678203 8 52 2 0 0 0.049628485 37.986992 -121.293736
"443" 10.91508846 9 60 2 1 0 0.048874512 37.980392 -121.292048
"444" 11.60823564 17 34 3 0 0 0.047110435 38.01552 -121.307208
"445" 11.7905572 19 19 3 0 0 0.011707162 38.034048 -121.352056
"446" 11.2708539 11 27 3 1 0 0.051982381 38.015584 -121.302024
"447" 11.84222921 12 50 3 0 1 0.106191507 38.050088 -121.257112
"448" 11.67419361 18 21 4 0 0 0.03264806 38.038436 -121.331328
"449" 11.77490504 16 16 3 0 0 0.015305668 38.032436 -121.3476
"450" 11.77528973 18 81 2 0 0 0.034815006 37.970384 -121.303296
"451" 11.7829526 21 20 3 0 0 0.031992166 38.034908 -121.330696
"452" 12.42118403 23 2 4 0 0 0.012665708 37.972084 -121.354696
"453" 11.79433792 17 5 4 1 0 0.062112278 37.998576 -121.284768
"454" 11.84904049 17 13 3 0 0 0.0063422 38.042476 -121.360976
"455" 11.7109153 16 20 3 0 0 0.034543771 38.032028 -121.32688
"456" 11.56171563 17 77 4 0 0 0.028894056 37.963584 -121.307056
