"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"1260" 11.69316152 17.1 38 3 1 0 0.001527846 37.975252 -121.34072
"1261" 11.00126616 7.44 59 2 1 0 0.077526302 37.955636 -121.252064
"1262" 11.22524339 9.84 58 2 1 0 0.076951208 37.967516 -121.257168
"1263" 11.62177987 14.96 28 3 0 0 0.046853788 38.0272 -121.311896
"1264" 11.23848862 9.41 52 2 0 0 0.030383346 38.002496 -121.320168
"1265" 11.59818531 13.32 39 4 0 0 0.035274432 38.016608 -121.320272
"1266" 11.51242534 12.48 21 3 0 0 0.076857302 37.986304 -121.264368
"1267" 12.16264309 27.27 12 5 0 0 0.017023015 38.03812 -121.347912
"1268" 11.81265962 14.75 4 4 0 0 0.060583363 37.995648 -121.285296
"1269" 11.74403719 12.64 60 2 1 0 0.035097587 37.972496 -121.303792
"1270" 11.82041016 15.01 21 3 0 0 0.038170245 38.031596 -121.32284
"1271" 11.35040654 10.63 41 3 0 0 0.035686336 37.991204 -121.310232
"1272" 11.46163217 11.75 32 3 1 0 0.0412318 38.031196 -121.319416
"1273" 12.39669301 23.9 4 4 0 0 0.008439621 37.991788 -121.357624
"1274" 12.05524976 20.3 20 3 0 0 0.021915205 38.037712 -121.342528
"1275" 11.47729829 12.22 15 3 0 0 0.057918126 38.03534 -121.303144
"1276" 11.00126616 9 50 3 1 0 0.07412961 37.959068 -121.256992
"1277" 12.25486281 17.9 17 3 0 0 0.013117375 37.997432 -121.336712
"1278" 11.27720313 13.82 29 3 0 0 0.047671251 38.016916 -121.307136
"1279" 12.36904147 22.01 7 4 0 0 0.010586392 37.98834 -121.358616
"1280" 11.26446411 11.36 19 4 0 0 0.075594415 38.030556 -121.28244
"1281" 12.06104687 17 4 3 1 0 0.030065383 38.045928 -121.33692
"1282" 11.26318123 8.7 50 2 0 0 0.004838012 37.973904 -121.336672
"1283" 11.77490504 12.71 3 3 0 0 0.068891385 38.007592 -121.280928
"1284" 12.07254125 19.82 44 2 0 0 0.029060521 38.011308 -121.324912
"1285" 11.58058411 12.14 48 3 1 0 0.005705135 37.97016 -121.346528
"1286" 12.01066585 22.09 12 4 1 0 0.01068054 38.038744 -121.354928
"1287" 11.75194237 16.23 72 3 1 0 0.033548428 37.973512 -121.305832
"1288" 11.50287513 13.05 50 2 1 0 0.015955975 37.975908 -121.325544
"1289" 11.68687877 12.45 14 3 1 0 0.001610475 37.998024 -121.35268
"1290" 11.19134184 10.83 60 2 0 0 0.04792538 37.980692 -121.293176
"1291" 12.30138283 27 6 5 0 0 0.000129117 38.042344 -121.367568
"1292" 11.24504602 12.06 46 3 1 0 0.040367504 38.006564 -121.311032
"1293" 11.30220443 11.18 22 3 0 0 0.069399609 38.034604 -121.290592
"1294" 12.10348606 18 4 3 0 0 0.030127596 38.046104 -121.33692
"1295" 11.71993963 19.14 20 4 1 0 0.026221852 38.039924 -121.33876
"1296" 11.42470609 13.82 42 3 1 0 0.038442549 38.023644 -121.319544
"1297" 11.36789969 11.39 49 2 0 0 0.011695506 37.973996 -121.329376
"1298" 11.22524339 9.9 47 3 1 0 0.011175452 37.966392 -121.350952
"1299" 11.76756768 14.55 17 3 1 0 0.014720263 37.983548 -121.329752
"1300" 11.1844214 9.08 63 2 0 0 0.01115176 37.961576 -121.325264
"1301" 11.33857208 14.22 20 2 1 0 0.059736449 38.02486 -121.29724
"1302" 11.9381932 25.25 9 4 1 0 0.054719695 38.033892 -121.306016
"1303" 11.49272276 10.72 16 3 1 0 0.063641193 38.035356 -121.297032
"1304" 12.06104687 16.33 6 3 0 0 0.007369443 37.99128 -121.356288
"1305" 11.73606902 15.51 21 3 0 0 0.035233911 38.038024 -121.328408
"1306" 10.96819829 9.12 48 2 1 0 0.006591432 37.975096 -121.335248
"1307" 11.76679219 15.19 18 3 0 0 0.019267003 38.040848 -121.346544
"1308" 11.42409425 15.36 93 3 0 0 0.038785205 37.961948 -121.295864
"1309" 12.01370075 24.17 10 4 0 0 0.062125107 38.010108 -121.289112
"1310" 11.44571672 12.57 15 3 1 0 0.068696227 38.018832 -121.285384
"1311" 11.31447453 11.72 58 2 1 0 0.070839101 37.967712 -121.263776
"1312" 11.35040654 10.2 23 3 1 0 0.050333592 38.025104 -121.307384
"1313" 11.65268741 13.62 21 3 1 0 0.032447005 38.02544 -121.326632
"1314" 11.71177632 14.53 33 3 0 0 0.044641527 38.027568 -121.3144
"1315" 11.35040654 11.8 59 2 1 0 0.041886798 37.975888 -121.297816
"1316" 11.70354582 19.08 23 4 0 0 0.008159868 38.01908 -121.350192
"1317" 11.61787089 12.33 79 2 1 0 0.036661091 37.970208 -121.301256
"1318" 11.75194237 16.49 23 3 0 0 0.035853043 38.033636 -121.326088
"1319" 11.77528973 17.02 17 3 0 0 0.017422091 38.032432 -121.345336
"1320" 11.70354582 12.5 35 3 0 0 0.00990515 38.016904 -121.347504
"1321" 12.4292162 21.36 6 4 0 0 0.016621664 37.980772 -121.362208
"1322" 11.33857208 10.33 34 3 0 0 0.049200649 38.00926 -121.302608
"1323" 11.74403719 13.13 19 3 1 0 0.006857115 37.983088 -121.337984
"1324" 11.65225253 13 11 3 0 0 0.066965222 38.018148 -121.286976
"1325" 11.80559508 15.19 67 3 0 0 0.038515039 37.969652 -121.299064
"1326" 11.48246626 11.51 40 3 0 0 0.050961104 38.007508 -121.300064
"1327" 11.49272276 13.84 37 3 0 0 0.047199651 37.999852 -121.301192
"1328" 11.46163217 11.52 35 3 1 0 0.04365791 38.0142 -121.3104
"1329" 11.68687877 14.05 19 3 0 0 0.061491594 38.034504 -121.299008
"1330" 12.11176197 18.93 20 3 0 0 0.022079498 37.995052 -121.326232
"1331" 11.75154859 14.27 12 3 0 0 0.01475706 38.037828 -121.350224
"1332" 11.71993963 13.4 76 2 0 0 0.025681762 37.965844 -121.311344
"1333" 12.02873863 17.83 20 3 0 0 0.004369378 37.980036 -121.348832
"1334" 11.35627165 10.78 27 3 0 0 0.081727041 37.97114 -121.253432
"1335" 11.69483027 12.86 34 3 1 0 0.002394176 37.97362 -121.344296
"1336" 11.33857208 14.67 57 4 1 0 0.07310116 37.968988 -121.26184
"1337" 11.73606902 12.72 20 3 0 0 0.012910043 37.963184 -121.323992
"1338" 11.78257085 16.72 22 3 0 0 0.036828798 38.030892 -121.324008
"1339" 11.51292546 14.51 19 4 1 0 0.06447434 38.0335 -121.29544
"1340" 11.86358234 19.96 19 4 0 0 0.028914093 38.0356 -121.334248
"1341" 11.47210347 13.08 52 2 1 0 0.027873404 38.002178 -121.322731
"1342" 11.7745202 18.67 33 4 1 0 0.046394603 38.002592 -121.303088
"1343" 11.34450681 11.18 22 3 1 0 0.069123788 38.035348 -121.291168
"1344" 11.42300076 11.58 49 2 0 0 0.02212333 37.96306 -121.314096
"1345" 11.450518 12.62 53 3 0 0 0.018879826 37.965888 -121.318632
"1346" 11.66134547 14.55 9 4 1 0 0.075146886 38.025204 -121.280896
"1347" 11.11988288 10.26 39 3 1 0 0.049433776 38.035028 -121.312096
"1348" 11.40700924 13 20 4 1 0 0.072624077 38.025752 -121.2838
"1349" 11.03003921 10.53 43 2 1 0 0.056793597 37.964984 -121.27776
"1350" 11.73566894 15.19 19 3 0 0 0.036310124 38.04236 -121.328896
"1351" 11.9511804 21.34 21 4 0 0 0.038563113 38.032284 -121.32268
"1352" 11.48246626 16.06 50 3 0 0 0.011895078 37.964568 -121.3256
"1353" 11.90496755 13.39 59 2 0 0 0.03236248 37.975492 -121.307848
"1354" 11.46163217 11.7 39 3 0 0 0.039081959 38.006992 -121.312568
"1355" 11.09741002 11.16 79 2 1 0 0.027081802 37.96538 -121.309672
"1356" 11.69524702 12.24 36 3 1 0 0.011031369 38.0181 -121.346752
"1357" 11.8277362 15.02 2 4 0 0 0.068301773 38.006792 -121.281256
"1358" 11.45105006 11.04 46 3 1 0 0.042920972 38.005764 -121.308
"1359" 11.81731715 15.49 10 3 0 0 0.002040588 38.039876 -121.364592
"1360" 11.34922937 11.54 19 3 0 0 0.078840712 38.036056 -121.281048
"1361" 11.6351431 15.6 19 3 0 0 0.024184954 38.035072 -121.339104
"1362" 11.75587164 16.95 20 3 1 0 0.034809833 38.032696 -121.326848
"1363" 11.71177632 16.03 34 4 0 0 0.042642496 38.026528 -121.316144
"1364" 11.55694235 12.48 26 3 0 0 0.071291699 37.965224 -121.262352
"1365" 11.2515607 9.14 49 2 1 0 0.031828253 38.007748 -121.320608
"1366" 11.50846553 13.36 19 3 0 0 0.072333426 38.027936 -121.284936
"1367" 11.40478331 12.84 22 3 1 0 0.051017903 37.999772 -121.29708
"1368" 12.04414178 22.27 20 3 1 0 0.02332259 37.994144 -121.32456
"1369" 11.79810441 14.14 2 3 0 0 0.091487384 38.022336 -121.262344
