"Y" "X1" "X2" "X3" "X4" "X5" "X6" "Lat" "Longi"
"1204" 11.92503512 14.7 51 2 0 1 0.035588154 37.97056 -121.302536
"1205" 11.73606902 14 5 4 0 1 0.062072895 37.99802 -121.2846
"1206" 11.47626148 11.65 44 4 1 0 0.01588652 37.97912 -121.326832
"1207" 11.9381932 17.61 77 4 0 0 0.032665993 37.969576 -121.305288
"1208" 11.77528973 19.73 9 4 1 0 0.062549082 38.01262 -121.289608
"1209" 12.00762171 26.78 10 5 1 0 0.055629857 38.030412 -121.303728
"1210" 11.53223778 16.93 44 3 0 0 0.036629398 37.989172 -121.308456
"1211" 12.54254488 22.96 7 4 0 1 0.013543867 37.974596 -121.356584
"1212" 11.6307085 13.28 68 2 1 0 0.02403049 37.9642 -121.312488
"1213" 11.46163217 13.95 18 3 1 1 0.070328877 38.017036 -121.28296
"1214" 11.91839057 19.66 9 4 0 0 0.012000157 38.031172 -121.350656
"1215" 11.7191263 13.13 19 3 1 0 0.005768107 37.982336 -121.338864
"1216" 11.08214255 8.8 92 2 1 1 0.047535271 37.97582 -121.291752
"1217" 12.18586994 19.71 38 3 0 0 0.023647486 38.011788 -121.33088
"1218" 12.11176197 20.86 9 3 1 0 0.000939406 38.034092 -121.365592
"1219" 12.04296531 19.14 12 4 0 1 0.005180702 38.039296 -121.361016
"1220" 11.3736634 14.04 58 3 1 0 0.078557028 37.953852 -121.250288
"1221" 11.19134184 10.86 76 2 0 0 0.037838005 37.97286 -121.301
"1222" 11.84222921 18 10 4 0 0 0.055771837 38.030856 -121.303744
"1223" 11.72399644 13.85 10 2 0 1 0.065079168 38.016856 -121.288504
"1224" 11.40700924 11.64 20 3 1 1 0.055726488 38.02878 -121.303008
"1225" 12.1281111 25.92 14 5 0 0 0.028560781 38.0364 -121.334928
"1226" 11.08137302 8.89 51 2 1 0 0.025544162 37.965116 -121.311216
"1227" 11.94470788 17.79 40 3 0 0 0.024721285 38.011756 -121.32972
"1228" 12.37581542 21 37 3 0 0 0.102982765 38.028668 -121.252448
"1229" 11.33857208 11.54 17 3 1 1 0.070131305 38.025644 -121.286424
"1230" 11.48760766 14.87 31 3 0 1 0.047689046 38.029944 -121.31204
"1231" 11.4019939 14.42 49 3 0 0 0.019412225 37.957084 -121.314736
"1232" 11.1844214 9.65 18 2 1 0 0.060891843 38.026816 -121.296744
"1233" 11.9511804 21.05 9 3 0 0 0.061470902 38.007728 -121.288912
